overture_building_or_part_id,overture_parent_building_id,centroid_lon,centroid_lat,height,base_height,height_above_ground
9de7941f-6857-3feb-aeca-497bcc6c7e54,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.294729500172968,48.85842220005918,64.0,57.63,121.63
ede1d8ec-3ec1-32f6-84de-f03e73cf8c32,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.294616176606366,48.85834111930737,276.13,0.0,276.13
562b51cb-9f87-3f89-8a7c-e24ae906fba6,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.2946200754336115,48.85818285940111,276.13,0.0,276.13
7293cd33-814b-3abc-9233-8c907fd4c3d4,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.2954517205229212,48.858267310295176,4.0,0.0,4.0
a6e90dd8-893c-3fa3-a845-7e73959bc0ae,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.2949013456649934,48.85853496216747,57.63,4.0,61.63
d7162005-c7a7-34ff-aede-eb22593700b0,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.2944868321558496,48.85888994554047,4.0,0.0,4.0
684a949e-aa7d-348b-8cca-634a97b5f48e,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.294264999826875,48.858411350057644,64.0,57.63,121.63
811064a2-ed7c-3b3c-b34a-de6f303bb2a2,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.29425945169636,48.858413590793994,115.73,57.63,173.36
04a3a3e8-5cc6-395a-947b-a35d1ef43190,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.2940852973099592,48.8585282381111,57.63,4.0,61.63
5a4b87ac-855a-3e07-86aa-8f804ecc4138,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.293549731031345,48.85825526256159,4.0,0.0,4.0
eca74a4a-9453-3599-b820-a02eb3977955,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.29409304311186,48.85798943677057,57.63,4.0,61.63
c6526aaf-0d9a-37c2-9a15-a4badb88a391,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.2942652305290223,48.8581094388896,115.73,57.63,173.36
849c4c07-9c8b-39e3-9c27-3e5a0d6d816a,930b868b-1163-4f10-b7ee-d3e3bf82bf7a,2.2942530501727414,48.85810225005917,64.0,57.63,121.63
